Unnamed: 0,SMILES,QED,DBPP_SCORE,MolSkill,HADES,HADES_scs
33,Cc1csc(NC(=O)c2cccc(C)c2C)n1,0.8828182038480328,0.7192446516303793,-0.63244873,0.0213242232752266,0.12190084310117819
34,O=c1ccc(-c2ccc(CCCCCCCO)cc2)n[nH]1,0.733235987892546,0.0420008302606156,8.871653,0.0712937379518672,0.37110998182909205
35,CC1CCN(C(=O)C2CCN(CCCCO)CC2)CC1,0.7810767142985888,0.2403082150315517,0.4870547,0.0686422856574718,0.540391860602322
36,Cc1c(O)ccc(C(=O)COc2ccc(F)cc2)c1O,0.8425979638783504,0.0296976031891068,-2.7456646,0.2333787696904763,0.3428907034761096
37,CCCCCCCCNC(=O)Nc1ccccc1,0.6660324584086816,0.9994822206106522,12.336042,0.066830522108457,0.17084273398772468
38,CC(=O)Nc1c(C)cc(S(C)(=O)=O)cc1C,0.8561941197065442,0.9984195583913456,-14.394486,0.2382723879896193,0.46960061811215664
39,Oc1ccccc1-c1nc2ccccc2o1,0.6718631564136741,0.9225499055076998,0.5022286,0.1242701083394211,0.19264401964182692
40,Cc1cc(C)cc(NC(=O)c2ccc(N)cc2)c1,0.7922100087881018,0.9971980347997172,10.369434,0.1910809199205034,0.22201324902962302
41,Cc1cccc(CN2CCN(CCCCCCO)CC2)c1,0.7457434763426815,0.4480077514666176,3.6416664,0.2905893935330422,0.7244066494147601
42,O=C(O)CCCCCCCCNC(=O)CBr,0.4797736479987088,0.9992383413087976,23.28867,0.147979785002685,0.7377959371019688
43,OCCCOc1ccc(Cc2ccccc2)cc1,0.788891786342303,0.5349441966461651,9.61341,0.2344362580990138,0.6387990238819672
44,CCCOc1ccccc1OCCC(C)C,0.6962580345617363,0.8579518918257598,8.288605,0.2187198482740826,0.3538431737281639
45,Nc1ccc(Cl)cc1[N+](=O)[O-],0.3992148344781813,0.9990403650478468,7.4802947,0.1014614858678132,0.30397391664657986
46,OCCCNCCCCOc1ccccc1-c1ccccc1,0.6599475691769574,0.1553776624097041,9.773194,0.6619451221689593,0.6753749966364962
47,NS(=O)(=O)c1cccc(Cl)c1,0.7197867263698906,0.9994074505384836,-1.6727116,0.2377084113120757,0.3806147435169077
48,O=C(CCC(=O)NCCCc1ccccc1)NCCCO,0.5632778169054344,0.9957200263038174,9.691134,0.3704883703761467,0.4378305982996151
49,O=C(C=Cc1ccco1)Nc1ccccc1C(=O)O,0.8249805401382327,0.1031053159473391,-0.3484429,0.8115913543866968,0.5631209685937726
50,OCCCCCCN1CCN(c2cccc(F)c2)CC1,0.7774566983386378,0.2363850247226391,0.10487819,0.3697270814639676,0.2688563518611398
51,COc1ccc(-c2cc(-c3ccccc3O)n[nH]2)cc1,0.7629056621470198,0.184212134707527,10.87424,0.0143982814584264,0.10996315538928077
52,OCCCc1ccc(COc2ccccc2)cc1,0.8426025915112894,0.2618353586763049,9.375976,0.2381266552275534,0.5593361111738531
53,OCCN(CCO)CC(c1ccccc1)c1ccccc1,0.7804861151803634,0.9995409522502348,13.190327,0.956117884966732,0.8653048083348605
54,OCCCC(=NO)c1ccc(-c2ccccc2)cc1,0.4890359713102337,0.6926606037837795,12.452126,0.0962893831573597,0.34239622670590864
55,O=C(O)COc1ccccc1C(=O)CCc1ccccc1,0.7938807107527929,0.996189324623426,2.9551764,0.8945693079747253,0.7491306708476559
56,COc1cccc(OCc2ccc(I)cc2)c1,0.7868010549895817,0.9949744122011206,-12.947313,0.0793380893282847,0.2409294687839199
57,Cc1ccccc1C(=O)Oc1ccc(O)cc1,0.6346310909840138,0.9994864340479124,7.3660407,0.8895156013638511,0.3705620981571929
58,Cc1cc(NC(=O)c2cccc(Br)c2)no1,0.920159623298533,0.0818316136511158,0.28108418,0.0529298374574958,0.17556011279453893
59,Cc1cc(-c2ccccc2)cc(=O)o1,0.6848431573054222,0.9983058844955106,5.989495,0.8067484392392287,0.2115665083888973
60,COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1,0.8416077318632275,0.9991042740888564,-6.4028916,0.7862363546818911,0.5584067448367407
61,Cc1cccc(NC(=O)c2ccc(F)c(F)c2)n1,0.8873776133414768,0.0712234492356382,-5.0629215,0.1424045539933998,0.28299127487980813
62,CCOc1cc(S(=O)(=O)N(CC)CC)ccc1F,0.7997080100651452,0.1236230387919118,-6.9143505,0.129172948738102,0.5700421408318366
63,Cc1ccc(NC(=S)N2CCOCC2)cc1,0.7540427775796605,0.2076101435406095,0.01334846,0.3511474029266149,0.21688732629378055
64,CCOC(=O)N1CCN(c2ccc(Cl)cc2)CC1,0.826617051814056,0.8099393726905812,-7.04497,0.1948803797306728,0.5261429556173048
65,CCCN(C)CCOc1cccc2ccccc12,0.7688650696266085,0.06768971661964,-1.7660929,0.9159732774960536,0.671497847440677
66,COc1ccc(C=CC(=O)NCCO)cc1,0.7235343892256666,0.9342062311940732,14.192428,0.3220677051878516,0.5707778333102533
67,Cn1cccc1C(=O)NCc1ccc(C(=O)NO)cc1,0.5753889190210643,0.548450355445455,-6.8838162,0.0509483056446637,0.1574291964833326
68,OCCCCCCCCCCCCCCc1ccco1,0.4566858502453164,0.9661060362515804,24.657738,0.4970845510387591,0.3760326430333668
69,Cc1nc(-c2ccc(CCCCCO)cc2)oc1C,0.8051373414822572,0.0498569812685678,11.502789,0.1100198865143543,0.39836191879458743
70,CN(C)c1ccc(NS(N)(=O)=O)cc1,0.7644466652183566,0.9990238140280124,1.6835974,0.7063472680254766,0.3709439881398575
